MICROEXP	SIMNAME	SELCOEF	TIMEMUT
MEDIUMsLATEt	143	0.03	325
MEDIUMsLATEt	144	0.03	325
MEDIUMsLATEt	145	0.03	325
MEDIUMsLATEt	146	0.03	325
MEDIUMsLATEt	147	0.03	325
MEDIUMsLATEt	148	0.03	325
MEDIUMsLATEt	149	0.03	325
MEDIUMsLATEt	150	0.03	325
MEDIUMsLATEt	151	0.03	325
MEDIUMsLATEt	152	0.03	325
MEDIUMsLATEt	153	0.03	325
MEDIUMsLATEt	154	0.03	325
MEDIUMsLATEt	155	0.03	325
MEDIUMsLATEt	156	0.03	325
MEDIUMsLATEt	157	0.03	325
MEDIUMsLATEt	158	0.03	325
MEDIUMsLATEt	159	0.03	325
MEDIUMsLATEt	160	0.03	325
MEDIUMsLATEt	161	0.03	325
MEDIUMsLATEt	162	0.03	325
MEDIUMsLATEt	163	0.03	325
MEDIUMsLATEt	164	0.03	325
MEDIUMsLATEt	165	0.03	325
MEDIUMsLATEt	166	0.03	325
MEDIUMsLATEt	167	0.03	325
MEDIUMsLATEt	168	0.03	325
MEDIUMsLATEt	169	0.03	325
MEDIUMsLATEt	170	0.03	325
MEDIUMsLATEt	171	0.03	325
MEDIUMsLATEt	172	0.03	325
MEDIUMsLATEt	173	0.03	325
MEDIUMsLATEt	174	0.03	325
MEDIUMsLATEt	175	0.03	325
MEDIUMsLATEt	176	0.03	325
MEDIUMsLATEt	177	0.03	325
MEDIUMsLATEt	178	0.03	325
MEDIUMsLATEt	179	0.03	325
MEDIUMsLATEt	180	0.03	325
MEDIUMsLATEt	181	0.03	325
MEDIUMsLATEt	182	0.03	325
MEDIUMsLATEt	183	0.03	325
MEDIUMsLATEt	184	0.03	325
MEDIUMsLATEt	185	0.03	325
MEDIUMsLATEt	186	0.03	325
MEDIUMsLATEt	187	0.03	325
MEDIUMsLATEt	188	0.03	325
MEDIUMsLATEt	189	0.03	325
MEDIUMsLATEt	190	0.03	325
MEDIUMsLATEt	191	0.03	325
MEDIUMsLATEt	192	0.03	325
MEDIUMsLATEt	193	0.03	325
MEDIUMsLATEt	194	0.03	325
MEDIUMsLATEt	195	0.03	325
MEDIUMsLATEt	196	0.03	325
MEDIUMsLATEt	197	0.03	325
MEDIUMsLATEt	198	0.03	325
MEDIUMsLATEt	199	0.03	325
MEDIUMsLATEt	200	0.03	325
