MICROEXP	SIMNAME	SELCOEF	TIMEMUT
LARGEsEARLYt	1	0.04	175
LARGEsEARLYt	2	0.04	175
LARGEsEARLYt	3	0.04	175
LARGEsEARLYt	4	0.04	175
LARGEsEARLYt	5	0.04	175
LARGEsEARLYt	6	0.04	175
LARGEsEARLYt	7	0.04	175
LARGEsEARLYt	8	0.04	175
LARGEsEARLYt	9	0.04	175
LARGEsEARLYt	10	0.04	175
LARGEsEARLYt	11	0.04	175
LARGEsEARLYt	12	0.04	175
LARGEsEARLYt	13	0.04	175
LARGEsEARLYt	14	0.04	175
LARGEsEARLYt	15	0.04	175
LARGEsEARLYt	16	0.04	175
LARGEsEARLYt	17	0.04	175
LARGEsEARLYt	18	0.04	175
LARGEsEARLYt	19	0.04	175
LARGEsEARLYt	20	0.04	175
LARGEsEARLYt	21	0.04	175
LARGEsEARLYt	22	0.04	175
LARGEsEARLYt	23	0.04	175
LARGEsEARLYt	24	0.04	175
LARGEsEARLYt	25	0.04	175
LARGEsEARLYt	26	0.04	175
LARGEsEARLYt	27	0.04	175
LARGEsEARLYt	28	0.04	175
LARGEsEARLYt	29	0.04	175
LARGEsEARLYt	30	0.04	175
LARGEsEARLYt	31	0.04	175
LARGEsEARLYt	32	0.04	175
LARGEsEARLYt	33	0.04	175
LARGEsEARLYt	34	0.04	175
LARGEsEARLYt	35	0.04	175
LARGEsEARLYt	36	0.04	175
LARGEsEARLYt	37	0.04	175
LARGEsEARLYt	38	0.04	175
LARGEsEARLYt	39	0.04	175
LARGEsEARLYt	40	0.04	175
LARGEsEARLYt	41	0.04	175
LARGEsEARLYt	42	0.04	175
LARGEsEARLYt	43	0.04	175
LARGEsEARLYt	44	0.04	175
LARGEsEARLYt	45	0.04	175
LARGEsEARLYt	46	0.04	175
LARGEsEARLYt	47	0.04	175
LARGEsEARLYt	48	0.04	175
LARGEsEARLYt	49	0.04	175
LARGEsEARLYt	50	0.04	175
LARGEsEARLYt	51	0.04	175
LARGEsEARLYt	52	0.04	175
LARGEsEARLYt	53	0.04	175
LARGEsEARLYt	54	0.04	175
LARGEsEARLYt	55	0.04	175
LARGEsEARLYt	56	0.04	175
LARGEsEARLYt	57	0.04	175
LARGEsEARLYt	58	0.04	175
LARGEsEARLYt	59	0.04	175
