MICROEXP	SIMNAME	SELCOEF	TIMEMUT
MEDIUMsEARLYt	1	0.03	225
MEDIUMsEARLYt	2	0.03	225
MEDIUMsEARLYt	3	0.03	225
MEDIUMsEARLYt	4	0.03	225
MEDIUMsEARLYt	5	0.03	225
MEDIUMsEARLYt	6	0.03	225
MEDIUMsEARLYt	7	0.03	225
MEDIUMsEARLYt	8	0.03	225
MEDIUMsEARLYt	9	0.03	225
MEDIUMsEARLYt	10	0.03	225
MEDIUMsEARLYt	11	0.03	225
MEDIUMsEARLYt	12	0.03	225
MEDIUMsEARLYt	13	0.03	225
MEDIUMsEARLYt	14	0.03	225
MEDIUMsEARLYt	15	0.03	225
MEDIUMsEARLYt	16	0.03	225
MEDIUMsEARLYt	17	0.03	225
MEDIUMsEARLYt	18	0.03	225
MEDIUMsEARLYt	19	0.03	225
MEDIUMsEARLYt	20	0.03	225
MEDIUMsEARLYt	21	0.03	225
MEDIUMsEARLYt	22	0.03	225
MEDIUMsEARLYt	23	0.03	225
MEDIUMsEARLYt	24	0.03	225
MEDIUMsEARLYt	25	0.03	225
MEDIUMsEARLYt	26	0.03	225
MEDIUMsEARLYt	27	0.03	225
MEDIUMsEARLYt	28	0.03	225
MEDIUMsEARLYt	29	0.03	225
MEDIUMsEARLYt	30	0.03	225
MEDIUMsEARLYt	31	0.03	225
MEDIUMsEARLYt	32	0.03	225
MEDIUMsEARLYt	33	0.03	225
MEDIUMsEARLYt	34	0.03	225
MEDIUMsEARLYt	35	0.03	225
MEDIUMsEARLYt	36	0.03	225
MEDIUMsEARLYt	37	0.03	225
MEDIUMsEARLYt	38	0.03	225
MEDIUMsEARLYt	39	0.03	225
MEDIUMsEARLYt	40	0.03	225
MEDIUMsEARLYt	41	0.03	225
MEDIUMsEARLYt	42	0.03	225
MEDIUMsEARLYt	43	0.03	225
MEDIUMsEARLYt	44	0.03	225
MEDIUMsEARLYt	45	0.03	225
MEDIUMsEARLYt	46	0.03	225
MEDIUMsEARLYt	47	0.03	225
MEDIUMsEARLYt	48	0.03	225
MEDIUMsEARLYt	49	0.03	225
MEDIUMsEARLYt	50	0.03	225
MEDIUMsEARLYt	51	0.03	225
MEDIUMsEARLYt	52	0.03	225
MEDIUMsEARLYt	53	0.03	225
MEDIUMsEARLYt	54	0.03	225
MEDIUMsEARLYt	55	0.03	225
MEDIUMsEARLYt	56	0.03	225
MEDIUMsEARLYt	57	0.03	225
MEDIUMsEARLYt	58	0.03	225
MEDIUMsEARLYt	59	0.03	225
MEDIUMsEARLYt	60	0.03	225
MEDIUMsEARLYt	61	0.03	225
MEDIUMsEARLYt	62	0.03	225
MEDIUMsEARLYt	63	0.03	225
