MICROEXP	SIMNAME	SELCOEF	TIMEMUT
LARGEsVERYEARLYt	152	0.04	125
LARGEsVERYEARLYt	153	0.04	125
LARGEsVERYEARLYt	154	0.04	125
LARGEsVERYEARLYt	155	0.04	125
LARGEsVERYEARLYt	156	0.04	125
LARGEsVERYEARLYt	157	0.04	125
LARGEsVERYEARLYt	158	0.04	125
LARGEsVERYEARLYt	159	0.04	125
LARGEsVERYEARLYt	160	0.04	125
LARGEsVERYEARLYt	161	0.04	125
LARGEsVERYEARLYt	162	0.04	125
LARGEsVERYEARLYt	163	0.04	125
LARGEsVERYEARLYt	164	0.04	125
LARGEsVERYEARLYt	165	0.04	125
LARGEsVERYEARLYt	166	0.04	125
LARGEsVERYEARLYt	167	0.04	125
LARGEsVERYEARLYt	168	0.04	125
LARGEsVERYEARLYt	169	0.04	125
LARGEsVERYEARLYt	170	0.04	125
LARGEsVERYEARLYt	171	0.04	125
LARGEsVERYEARLYt	172	0.04	125
LARGEsVERYEARLYt	173	0.04	125
LARGEsVERYEARLYt	174	0.04	125
LARGEsVERYEARLYt	175	0.04	125
LARGEsVERYEARLYt	176	0.04	125
LARGEsVERYEARLYt	177	0.04	125
LARGEsVERYEARLYt	178	0.04	125
LARGEsVERYEARLYt	179	0.04	125
LARGEsVERYEARLYt	180	0.04	125
LARGEsVERYEARLYt	181	0.04	125
LARGEsVERYEARLYt	182	0.04	125
LARGEsVERYEARLYt	183	0.04	125
LARGEsVERYEARLYt	184	0.04	125
LARGEsVERYEARLYt	185	0.04	125
LARGEsVERYEARLYt	186	0.04	125
LARGEsVERYEARLYt	187	0.04	125
LARGEsVERYEARLYt	188	0.04	125
LARGEsVERYEARLYt	189	0.04	125
LARGEsVERYEARLYt	190	0.04	125
LARGEsVERYEARLYt	191	0.04	125
LARGEsVERYEARLYt	192	0.04	125
LARGEsVERYEARLYt	193	0.04	125
LARGEsVERYEARLYt	194	0.04	125
LARGEsVERYEARLYt	195	0.04	125
LARGEsVERYEARLYt	196	0.04	125
LARGEsVERYEARLYt	197	0.04	125
LARGEsVERYEARLYt	198	0.04	125
LARGEsVERYEARLYt	199	0.04	125
LARGEsVERYEARLYt	200	0.04	125
