MICROEXP	SIMNAME	SELCOEF	TIMEMUT
LARGEsLATEt	1	0.04	275
LARGEsLATEt	2	0.04	275
LARGEsLATEt	3	0.04	275
LARGEsLATEt	4	0.04	275
LARGEsLATEt	5	0.04	275
LARGEsLATEt	6	0.04	275
LARGEsLATEt	7	0.04	275
LARGEsLATEt	8	0.04	275
LARGEsLATEt	9	0.04	275
LARGEsLATEt	10	0.04	275
LARGEsLATEt	11	0.04	275
LARGEsLATEt	12	0.04	275
LARGEsLATEt	13	0.04	275
LARGEsLATEt	14	0.04	275
LARGEsLATEt	15	0.04	275
LARGEsLATEt	16	0.04	275
LARGEsLATEt	17	0.04	275
LARGEsLATEt	18	0.04	275
LARGEsLATEt	19	0.04	275
LARGEsLATEt	20	0.04	275
LARGEsLATEt	21	0.04	275
LARGEsLATEt	22	0.04	275
LARGEsLATEt	23	0.04	275
LARGEsLATEt	24	0.04	275
LARGEsLATEt	25	0.04	275
LARGEsLATEt	26	0.04	275
LARGEsLATEt	27	0.04	275
LARGEsLATEt	28	0.04	275
LARGEsLATEt	29	0.04	275
LARGEsLATEt	30	0.04	275
LARGEsLATEt	31	0.04	275
LARGEsLATEt	32	0.04	275
LARGEsLATEt	33	0.04	275
LARGEsLATEt	34	0.04	275
LARGEsLATEt	35	0.04	275
LARGEsLATEt	36	0.04	275
LARGEsLATEt	37	0.04	275
LARGEsLATEt	38	0.04	275
LARGEsLATEt	39	0.04	275
LARGEsLATEt	40	0.04	275
LARGEsLATEt	41	0.04	275
LARGEsLATEt	42	0.04	275
LARGEsLATEt	43	0.04	275
LARGEsLATEt	44	0.04	275
LARGEsLATEt	45	0.04	275
LARGEsLATEt	46	0.04	275
LARGEsLATEt	47	0.04	275
LARGEsLATEt	48	0.04	275
LARGEsLATEt	49	0.04	275
LARGEsLATEt	50	0.04	275
LARGEsLATEt	51	0.04	275
LARGEsLATEt	52	0.04	275
LARGEsLATEt	53	0.04	275
LARGEsLATEt	54	0.04	275
LARGEsLATEt	55	0.04	275
LARGEsLATEt	56	0.04	275
LARGEsLATEt	57	0.04	275
LARGEsLATEt	58	0.04	275
LARGEsLATEt	59	0.04	275
LARGEsLATEt	60	0.04	275
LARGEsLATEt	61	0.04	275
LARGEsLATEt	62	0.04	275
LARGEsLATEt	63	0.04	275
LARGEsLATEt	64	0.04	275
LARGEsLATEt	65	0.04	275
LARGEsLATEt	66	0.04	275
LARGEsLATEt	67	0.04	275
LARGEsLATEt	68	0.04	275
LARGEsLATEt	69	0.04	275
LARGEsLATEt	70	0.04	275
LARGEsLATEt	71	0.04	275
LARGEsLATEt	72	0.04	275
LARGEsLATEt	73	0.04	275
LARGEsLATEt	74	0.04	275
LARGEsLATEt	75	0.04	275
LARGEsLATEt	76	0.04	275
LARGEsLATEt	77	0.04	275
LARGEsLATEt	78	0.04	275
LARGEsLATEt	79	0.04	275
LARGEsLATEt	80	0.04	275
LARGEsLATEt	81	0.04	275
LARGEsLATEt	82	0.04	275
LARGEsLATEt	83	0.04	275
LARGEsLATEt	84	0.04	275
LARGEsLATEt	85	0.04	275
LARGEsLATEt	86	0.04	275
LARGEsLATEt	87	0.04	275
LARGEsLATEt	88	0.04	275
LARGEsLATEt	89	0.04	275
LARGEsLATEt	90	0.04	275
LARGEsLATEt	91	0.04	275
LARGEsLATEt	92	0.04	275
LARGEsLATEt	93	0.04	275
LARGEsLATEt	94	0.04	275
LARGEsLATEt	95	0.04	275
LARGEsLATEt	96	0.04	275
LARGEsLATEt	97	0.04	275
LARGEsLATEt	98	0.04	275
LARGEsLATEt	99	0.04	275
LARGEsLATEt	100	0.04	275
LARGEsLATEt	101	0.04	275
LARGEsLATEt	102	0.04	275
LARGEsLATEt	103	0.04	275
LARGEsLATEt	104	0.04	275
LARGEsLATEt	105	0.04	275
LARGEsLATEt	106	0.04	275
LARGEsLATEt	107	0.04	275
LARGEsLATEt	108	0.04	275
LARGEsLATEt	109	0.04	275
LARGEsLATEt	110	0.04	275
LARGEsLATEt	111	0.04	275
LARGEsLATEt	112	0.04	275
LARGEsLATEt	113	0.04	275
LARGEsLATEt	114	0.04	275
LARGEsLATEt	115	0.04	275
LARGEsLATEt	116	0.04	275
LARGEsLATEt	117	0.04	275
LARGEsLATEt	118	0.04	275
LARGEsLATEt	119	0.04	275
LARGEsLATEt	120	0.04	275
LARGEsLATEt	121	0.04	275
LARGEsLATEt	122	0.04	275
LARGEsLATEt	123	0.04	275
LARGEsLATEt	124	0.04	275
LARGEsLATEt	125	0.04	275
LARGEsLATEt	126	0.04	275
LARGEsLATEt	127	0.04	275
LARGEsLATEt	128	0.04	275
LARGEsLATEt	129	0.04	275
LARGEsLATEt	130	0.04	275
LARGEsLATEt	131	0.04	275
LARGEsLATEt	132	0.04	275
LARGEsLATEt	133	0.04	275
LARGEsLATEt	134	0.04	275
LARGEsLATEt	135	0.04	275
LARGEsLATEt	136	0.04	275
LARGEsLATEt	137	0.04	275
LARGEsLATEt	138	0.04	275
LARGEsLATEt	139	0.04	275
LARGEsLATEt	140	0.04	275
LARGEsLATEt	141	0.04	275
LARGEsLATEt	142	0.04	275
LARGEsLATEt	143	0.04	275
LARGEsLATEt	144	0.04	275
LARGEsLATEt	145	0.04	275
LARGEsLATEt	146	0.04	275
LARGEsLATEt	147	0.04	275
LARGEsLATEt	148	0.04	275
LARGEsLATEt	149	0.04	275
LARGEsLATEt	150	0.04	275
LARGEsLATEt	151	0.04	275
LARGEsLATEt	152	0.04	275
LARGEsLATEt	153	0.04	275
LARGEsLATEt	154	0.04	275
LARGEsLATEt	155	0.04	275
