MICROEXP	SIMNAME	SELCOEF	TIMEMUT
SMALLsVERYLATEt	1	0.02	425
SMALLsVERYLATEt	2	0.02	425
SMALLsVERYLATEt	3	0.02	425
SMALLsVERYLATEt	4	0.02	425
SMALLsVERYLATEt	5	0.02	425
SMALLsVERYLATEt	6	0.02	425
SMALLsVERYLATEt	7	0.02	425
SMALLsVERYLATEt	8	0.02	425
SMALLsVERYLATEt	9	0.02	425
SMALLsVERYLATEt	10	0.02	425
SMALLsVERYLATEt	11	0.02	425
SMALLsVERYLATEt	12	0.02	425
SMALLsVERYLATEt	13	0.02	425
SMALLsVERYLATEt	14	0.02	425
SMALLsVERYLATEt	15	0.02	425
SMALLsVERYLATEt	16	0.02	425
SMALLsVERYLATEt	17	0.02	425
SMALLsVERYLATEt	18	0.02	425
SMALLsVERYLATEt	19	0.02	425
SMALLsVERYLATEt	20	0.02	425
SMALLsVERYLATEt	21	0.02	425
SMALLsVERYLATEt	22	0.02	425
SMALLsVERYLATEt	23	0.02	425
SMALLsVERYLATEt	24	0.02	425
SMALLsVERYLATEt	25	0.02	425
SMALLsVERYLATEt	26	0.02	425
SMALLsVERYLATEt	27	0.02	425
SMALLsVERYLATEt	28	0.02	425
SMALLsVERYLATEt	29	0.02	425
SMALLsVERYLATEt	30	0.02	425
SMALLsVERYLATEt	31	0.02	425
SMALLsVERYLATEt	32	0.02	425
SMALLsVERYLATEt	33	0.02	425
SMALLsVERYLATEt	34	0.02	425
SMALLsVERYLATEt	35	0.02	425
SMALLsVERYLATEt	36	0.02	425
SMALLsVERYLATEt	37	0.02	425
SMALLsVERYLATEt	38	0.02	425
SMALLsVERYLATEt	39	0.02	425
SMALLsVERYLATEt	40	0.02	425
SMALLsVERYLATEt	41	0.02	425
SMALLsVERYLATEt	42	0.02	425
SMALLsVERYLATEt	43	0.02	425
SMALLsVERYLATEt	44	0.02	425
SMALLsVERYLATEt	45	0.02	425
SMALLsVERYLATEt	46	0.02	425
SMALLsVERYLATEt	47	0.02	425
SMALLsVERYLATEt	48	0.02	425
SMALLsVERYLATEt	49	0.02	425
SMALLsVERYLATEt	50	0.02	425
SMALLsVERYLATEt	51	0.02	425
SMALLsVERYLATEt	52	0.02	425
SMALLsVERYLATEt	53	0.02	425
SMALLsVERYLATEt	54	0.02	425
SMALLsVERYLATEt	55	0.02	425
SMALLsVERYLATEt	56	0.02	425
SMALLsVERYLATEt	57	0.02	425
SMALLsVERYLATEt	58	0.02	425
SMALLsVERYLATEt	59	0.02	425
SMALLsVERYLATEt	60	0.02	425
SMALLsVERYLATEt	61	0.02	425
SMALLsVERYLATEt	62	0.02	425
SMALLsVERYLATEt	63	0.02	425
SMALLsVERYLATEt	64	0.02	425
SMALLsVERYLATEt	65	0.02	425
SMALLsVERYLATEt	66	0.02	425
SMALLsVERYLATEt	67	0.02	425
SMALLsVERYLATEt	68	0.02	425
SMALLsVERYLATEt	69	0.02	425
SMALLsVERYLATEt	70	0.02	425
SMALLsVERYLATEt	71	0.02	425
SMALLsVERYLATEt	72	0.02	425
SMALLsVERYLATEt	73	0.02	425
SMALLsVERYLATEt	74	0.02	425
SMALLsVERYLATEt	75	0.02	425
SMALLsVERYLATEt	76	0.02	425
SMALLsVERYLATEt	77	0.02	425
SMALLsVERYLATEt	78	0.02	425
SMALLsVERYLATEt	79	0.02	425
SMALLsVERYLATEt	80	0.02	425
SMALLsVERYLATEt	81	0.02	425
SMALLsVERYLATEt	82	0.02	425
SMALLsVERYLATEt	83	0.02	425
SMALLsVERYLATEt	84	0.02	425
SMALLsVERYLATEt	85	0.02	425
SMALLsVERYLATEt	86	0.02	425
SMALLsVERYLATEt	87	0.02	425
SMALLsVERYLATEt	88	0.02	425
SMALLsVERYLATEt	89	0.02	425
SMALLsVERYLATEt	90	0.02	425
SMALLsVERYLATEt	91	0.02	425
SMALLsVERYLATEt	92	0.02	425
SMALLsVERYLATEt	93	0.02	425
SMALLsVERYLATEt	94	0.02	425
SMALLsVERYLATEt	95	0.02	425
SMALLsVERYLATEt	96	0.02	425
SMALLsVERYLATEt	97	0.02	425
SMALLsVERYLATEt	98	0.02	425
SMALLsVERYLATEt	99	0.02	425
SMALLsVERYLATEt	100	0.02	425
SMALLsVERYLATEt	101	0.02	425
SMALLsVERYLATEt	102	0.02	425
SMALLsVERYLATEt	103	0.02	425
SMALLsVERYLATEt	104	0.02	425
SMALLsVERYLATEt	105	0.02	425
SMALLsVERYLATEt	106	0.02	425
SMALLsVERYLATEt	107	0.02	425
SMALLsVERYLATEt	108	0.02	425
SMALLsVERYLATEt	109	0.02	425
SMALLsVERYLATEt	110	0.02	425
SMALLsVERYLATEt	111	0.02	425
SMALLsVERYLATEt	112	0.02	425
SMALLsVERYLATEt	113	0.02	425
SMALLsVERYLATEt	114	0.02	425
SMALLsVERYLATEt	115	0.02	425
SMALLsVERYLATEt	116	0.02	425
SMALLsVERYLATEt	117	0.02	425
SMALLsVERYLATEt	118	0.02	425
SMALLsVERYLATEt	119	0.02	425
SMALLsVERYLATEt	120	0.02	425
SMALLsVERYLATEt	121	0.02	425
SMALLsVERYLATEt	122	0.02	425
SMALLsVERYLATEt	123	0.02	425
SMALLsVERYLATEt	124	0.02	425
SMALLsVERYLATEt	125	0.02	425
SMALLsVERYLATEt	126	0.02	425
SMALLsVERYLATEt	127	0.02	425
SMALLsVERYLATEt	128	0.02	425
SMALLsVERYLATEt	129	0.02	425
SMALLsVERYLATEt	130	0.02	425
SMALLsVERYLATEt	131	0.02	425
SMALLsVERYLATEt	132	0.02	425
SMALLsVERYLATEt	133	0.02	425
SMALLsVERYLATEt	134	0.02	425
SMALLsVERYLATEt	135	0.02	425
SMALLsVERYLATEt	136	0.02	425
SMALLsVERYLATEt	137	0.02	425
SMALLsVERYLATEt	138	0.02	425
SMALLsVERYLATEt	139	0.02	425
SMALLsVERYLATEt	140	0.02	425
SMALLsVERYLATEt	141	0.02	425
SMALLsVERYLATEt	142	0.02	425
SMALLsVERYLATEt	143	0.02	425
SMALLsVERYLATEt	144	0.02	425
SMALLsVERYLATEt	145	0.02	425
SMALLsVERYLATEt	146	0.02	425
SMALLsVERYLATEt	147	0.02	425
SMALLsVERYLATEt	148	0.02	425
SMALLsVERYLATEt	149	0.02	425
SMALLsVERYLATEt	150	0.02	425
SMALLsVERYLATEt	151	0.02	425
SMALLsVERYLATEt	152	0.02	425
SMALLsVERYLATEt	153	0.02	425
SMALLsVERYLATEt	154	0.02	425
SMALLsVERYLATEt	155	0.02	425
SMALLsVERYLATEt	156	0.02	425
SMALLsVERYLATEt	157	0.02	425
SMALLsVERYLATEt	158	0.02	425
SMALLsVERYLATEt	159	0.02	425
SMALLsVERYLATEt	160	0.02	425
SMALLsVERYLATEt	161	0.02	425
SMALLsVERYLATEt	162	0.02	425
SMALLsVERYLATEt	163	0.02	425
SMALLsVERYLATEt	164	0.02	425
SMALLsVERYLATEt	165	0.02	425
SMALLsVERYLATEt	166	0.02	425
SMALLsVERYLATEt	167	0.02	425
SMALLsVERYLATEt	168	0.02	425
SMALLsVERYLATEt	169	0.02	425
SMALLsVERYLATEt	170	0.02	425
SMALLsVERYLATEt	171	0.02	425
SMALLsVERYLATEt	172	0.02	425
SMALLsVERYLATEt	173	0.02	425
SMALLsVERYLATEt	174	0.02	425
SMALLsVERYLATEt	175	0.02	425
SMALLsVERYLATEt	176	0.02	425
SMALLsVERYLATEt	177	0.02	425
SMALLsVERYLATEt	178	0.02	425
SMALLsVERYLATEt	179	0.02	425
SMALLsVERYLATEt	180	0.02	425
SMALLsVERYLATEt	181	0.02	425
SMALLsVERYLATEt	182	0.02	425
SMALLsVERYLATEt	183	0.02	425
SMALLsVERYLATEt	184	0.02	425
SMALLsVERYLATEt	185	0.02	425
SMALLsVERYLATEt	186	0.02	425
SMALLsVERYLATEt	187	0.02	425
SMALLsVERYLATEt	188	0.02	425
SMALLsVERYLATEt	189	0.02	425
SMALLsVERYLATEt	190	0.02	425
SMALLsVERYLATEt	191	0.02	425
SMALLsVERYLATEt	192	0.02	425
SMALLsVERYLATEt	193	0.02	425
SMALLsVERYLATEt	194	0.02	425
SMALLsVERYLATEt	195	0.02	425
SMALLsVERYLATEt	196	0.02	425
SMALLsVERYLATEt	197	0.02	425
SMALLsVERYLATEt	198	0.02	425
SMALLsVERYLATEt	199	0.02	425
SMALLsVERYLATEt	200	0.02	425
