MICROEXP	SIMNAME	SELCOEF	TIMEMUT
TINYsLATEt	188	0.015	375
TINYsLATEt	189	0.015	375
TINYsLATEt	190	0.015	375
TINYsLATEt	191	0.015	375
TINYsLATEt	192	0.015	375
TINYsLATEt	193	0.015	375
TINYsLATEt	194	0.015	375
TINYsLATEt	195	0.015	375
TINYsLATEt	196	0.015	375
TINYsLATEt	197	0.015	375
TINYsLATEt	198	0.015	375
TINYsLATEt	199	0.015	375
TINYsLATEt	200	0.015	375
