TYPE	PARAM	TRUE	AVG	BIAS	LOW	AVG	UPP	COV
NE	../../../auxillary/ne/constant-100k-1000G.ne	0.03	0.030013016398671755	-1.301639867175644e-05	0.026672635670899614	0.030013016398671755	0.0333533971264439	0.9579
NE	../../../auxillary/ne/bottleneck-1000G.ne	0.03	0.03000003757359438	-3.757359438166796e-08	0.026670941459769882	0.03000003757359438	0.03332913368741888	0.9526
NE	../../../auxillary/ne/increasing-1000G.ne	0.03	0.029971145440772062	2.885455922793656e-05	0.026884792106293878	0.029971145440772062	0.033057498775250244	0.9501
