TYPE	PARAM	TRUE	AVG	BIAS	LOW	AVG	UPP	COV
BOOTNE	0.03	0.03	0.029992264557301716	7.73544269828258e-06	0.025974738140657292	0.029992264557301716	0.03400979097394614	0.964
