TYPE	PARAM	TRUE	AVG	BIAS	LOW	AVG	UPP	COV
ALLELEFREQ	0.15	0.03	0.030098288185964384	-9.828818596438471e-05	0.024451286842282316	0.030098288185964384	0.035745289529646444	0.9707
ALLELEFREQ	0.25	0.03	0.030043682404696244	-4.3682404696245014e-05	0.025662627857112215	0.030043682404696244	0.03442473695228029	0.9531
ALLELEFREQ	0.5	0.03	0.029998160162290663	1.8398377093359342e-06	0.026675610580709	0.029998160162290663	0.033320709743872315	0.9489
ALLELEFREQ	0.75	0.03	0.03001485714529164	-1.4857145291639895e-05	0.027116368851737137	0.03001485714529164	0.03291334543884614	0.9519
