TYPE	PARAM	TRUE	AVG	BIAS	LOW	AVG	UPP	COV
SV	0.1	0.03	0.029034041143320366	0.0009659588566796329	-0.0012444335587906974	0.029034041143320366	0.05931251584543146	0.8173
SV	0.05	0.03	0.03022205399716531	-0.00022205399716531196	0.017123812665612307	0.03022205399716531	0.043320295328718304	0.9684
SV	0.025	0.03	0.030039494942587917	-3.949494258791847e-05	0.022463571819944052	0.030039494942587917	0.037615418065231776	0.9604
SV	0.01	0.03	0.03005066654115144	-5.0666541151440925e-05	0.024838115510377855	0.03005066654115144	0.03526321757192502	0.9565
SV	0.0	0.03	0.030004997847176997	-4.997847176998332e-06	0.025631633394384692	0.030004997847176997	0.034378362299969295	0.9585
