0.03	0.02919801933529189	0.02921638967055373	0.02503331159109736	0.0333994677500101	0.5	caibrowning/ibdneboot1.ne	0	m	0	3.0
0.03	0.03594675021250433	0.035406309337656254	0.03062659990054875	0.04018601877476376	0.5	caibrowning/ibdneboot2.ne	0	m	0	3.0
0.03	0.0341112637104528	0.03327419664119172	0.027965165509606836	0.0385832277727766	0.5	caibrowning/ibdneboot3.ne	0	m	0	3.0
0.03	0.029861125942920945	0.029704024755539876	0.025112478722883403	0.034295570788196346	0.5	caibrowning/ibdneboot4.ne	0	m	0	3.0
0.03	0.028017333758351155	0.027555082702726375	0.023664607328799412	0.031445558076653335	0.5	caibrowning/ibdneboot5.ne	0	m	0	3.0
0.03	0.02837356277738702	0.028541044274674982	0.025354276208373352	0.031727812340976616	0.5	caibrowning/ibdneboot6.ne	0	m	0	3.0
0.03	0.0302222569347192	0.029667113082304547	0.02557718996103782	0.033757036203571275	0.5	caibrowning/ibdneboot7.ne	0	m	0	3.0
0.03	0.029587889880857827	0.029390737592974746	0.02552717371582986	0.03325430147011963	0.5	caibrowning/ibdneboot8.ne	0	m	0	3.0
0.03	0.030123533708317527	0.030051467545948403	0.026889974971349144	0.03321296012054766	0.5	caibrowning/ibdneboot9.ne	0	m	0	3.0
0.03	0.031425099872973435	0.031086406934078673	0.027223774235288423	0.03494903963286892	0.5	caibrowning/ibdneboot10.ne	0	m	0	3.0
0.03	0.029888685036893268	0.029126214369917386	0.024590224952978478	0.03366220378685629	0.5	caibrowning/ibdneboot11.ne	0	m	0	3.0
0.03	0.02923647077317421	0.0289840945054569	0.02473136601119728	0.03323682299971652	0.5	caibrowning/ibdneboot12.ne	0	m	0	3.0
0.03	0.030540304178600573	0.03000086009285361	0.02612816050021863	0.03387355968548859	0.5	caibrowning/ibdneboot13.ne	0	m	0	3.0
0.03	0.02791817341861095	0.02768423988055709	0.02445380095655655	0.030914678804557623	0.5	caibrowning/ibdneboot14.ne	0	m	0	3.0
0.03	0.029375644840021222	0.029486737341650953	0.025867692937606726	0.03310578174569518	0.5	caibrowning/ibdneboot15.ne	0	m	0	3.0
0.03	0.03296547978951837	0.032254869235475166	0.027957364209587884	0.036552374261362444	0.5	caibrowning/ibdneboot16.ne	0	m	0	3.0
0.03	0.033122976952744645	0.032700674646516985	0.02768250156655217	0.0377188477264818	0.5	caibrowning/ibdneboot17.ne	0	m	0	3.0
0.03	0.029383252083383556	0.02958368964833201	0.025605364947375628	0.03356201434928839	0.5	caibrowning/ibdneboot18.ne	0	m	0	3.0
0.03	0.03038618321580854	0.02999611874088088	0.0266080737417328	0.033384163740028956	0.5	caibrowning/ibdneboot19.ne	0	m	0	3.0
0.03	0.033298005353851086	0.032592762775868526	0.027675024898956724	0.03751050065278033	0.5	caibrowning/ibdneboot20.ne	0	m	0	3.0
0.03	0.03158157282343625	0.030821447479396538	0.025255029844353336	0.03638786511443974	0.5	caibrowning/ibdneboot21.ne	0	m	0	3.0
0.03	0.030823406694402367	0.030337943824812377	0.026200351496063534	0.03447553615356122	0.5	caibrowning/ibdneboot22.ne	0	m	0	3.0
0.03	0.032012881205917214	0.0313374667412904	0.02692590237986691	0.03574903110271389	0.5	caibrowning/ibdneboot23.ne	0	m	0	3.0
0.03	0.03086910101273028	0.030819248436468494	0.026936030143291285	0.0347024667296457	0.5	caibrowning/ibdneboot24.ne	0	m	0	3.0
0.03	0.030065801977119257	0.029544477166876127	0.02543648698083693	0.03365246735291532	0.5	caibrowning/ibdneboot25.ne	0	m	0	3.0
0.03	0.031214318926170676	0.031192612726609868	0.02750152997859047	0.034883695474629266	0.5	caibrowning/ibdneboot26.ne	0	m	0	3.0
0.03	0.03396165813383285	0.03352583170465648	0.02850028945257084	0.038551373956742116	0.5	caibrowning/ibdneboot27.ne	0	m	0	3.0
0.03	0.03167295544584507	0.031272604126454696	0.02688185581678326	0.03566335243612613	0.5	caibrowning/ibdneboot28.ne	0	m	0	3.0
0.03	0.03151076742229147	0.030927977378910183	0.026771953386271755	0.03508400137154861	0.5	caibrowning/ibdneboot29.ne	0	m	0	3.0
0.03	0.03170361704007407	0.031191087308029913	0.026586272981460792	0.03579590163459903	0.5	caibrowning/ibdneboot30.ne	0	m	0	3.0
0.03	0.03059930890653175	0.029952455286864386	0.02587871502677181	0.03402619554695696	0.5	caibrowning/ibdneboot31.ne	0	m	0	3.0
0.03	0.028122464793923108	0.027809659785715302	0.02486882950194333	0.030750490069487272	0.5	caibrowning/ibdneboot32.ne	0	m	0	3.0
0.03	0.028658700515532366	0.027959656939830164	0.024708919765079135	0.031210394114581194	0.5	caibrowning/ibdneboot33.ne	0	m	0	3.0
0.03	0.030022729430918507	0.029728436540201214	0.02593596014039098	0.033520912940011444	0.5	caibrowning/ibdneboot34.ne	0	m	0	3.0
0.03	0.028636774991752184	0.0289501401868691	0.025651682201542264	0.032248598172195934	0.5	caibrowning/ibdneboot35.ne	0	m	0	3.0
0.03	0.02994506403315744	0.029825786082146095	0.025595665416669366	0.03405590674762282	0.5	caibrowning/ibdneboot36.ne	0	m	0	3.0
0.03	0.029237454504579014	0.0286604520198895	0.0236123511452336	0.0337085528945454	0.5	caibrowning/ibdneboot37.ne	0	m	0	3.0
0.03	0.029141177048173428	0.02910518081983656	0.025082753302259696	0.033127608337413426	0.5	caibrowning/ibdneboot38.ne	0	m	0	3.0
0.03	0.030053880917575392	0.029500209855249912	0.025496164635998537	0.03350425507450129	0.5	caibrowning/ibdneboot39.ne	0	m	0	3.0
0.03	0.03183070371690504	0.0312788042208572	0.026671250206293504	0.0358863582354209	0.5	caibrowning/ibdneboot40.ne	0	m	0	3.0
0.03	0.031070843293195073	0.030605502183272452	0.026228983569492118	0.03498202079705279	0.5	caibrowning/ibdneboot41.ne	0	m	0	3.0
0.03	0.03292799483156545	0.03257941777355811	0.028719787377392954	0.03643904816972327	0.5	caibrowning/ibdneboot42.ne	0	m	0	3.0
0.03	0.029955040423354777	0.029827252639648288	0.026504947099918658	0.03314955817937792	0.5	caibrowning/ibdneboot43.ne	0	m	0	3.0
0.03	0.03427116585897789	0.034332860902842925	0.02974521801444114	0.03892050379124471	0.5	caibrowning/ibdneboot44.ne	0	m	0	3.0
0.03	0.03176279392516483	0.030519108855596028	0.025602865656165878	0.035435352055026174	0.5	caibrowning/ibdneboot45.ne	0	m	0	3.0
0.03	0.033524213868805955	0.0333716144890468	0.0285710986078364	0.03817213037025719	0.5	caibrowning/ibdneboot46.ne	0	m	0	3.0
0.03	0.03218370681806881	0.031717503317530434	0.02768542435003983	0.035749582285021037	0.5	caibrowning/ibdneboot47.ne	0	m	0	3.0
0.03	0.028973384673030064	0.0285885357791447	0.024210634618093693	0.0329664369401957	0.5	caibrowning/ibdneboot48.ne	0	m	0	3.0
0.03	0.03146398492260394	0.03173764167345353	0.027540470109362482	0.035934813237544584	0.5	caibrowning/ibdneboot49.ne	0	m	0	3.0
0.03	0.030393605260931596	0.02954036890620367	0.02405648419035703	0.035024253622050305	0.5	caibrowning/ibdneboot50.ne	0	m	0	3.0
0.03	0.028344982539514688	0.027945650923304574	0.02441032839350612	0.03148097345310303	0.5	caibrowning/ibdneboot51.ne	0	m	0	3.0
0.03	0.026991070908366825	0.026645098712089487	0.02310318931452204	0.03018700810965693	0.5	caibrowning/ibdneboot52.ne	0	m	0	3.0
0.03	0.0322105441560926	0.03173433430048385	0.02771062785396035	0.03575804074700735	0.5	caibrowning/ibdneboot53.ne	0	m	0	3.0
0.03	0.02860867515939009	0.02875784683356522	0.025749210068721884	0.03176648359840856	0.5	caibrowning/ibdneboot54.ne	0	m	0	3.0
0.03	0.02816160145027829	0.02776776390147177	0.023928849035180035	0.031606678767763505	0.5	caibrowning/ibdneboot55.ne	0	m	0	3.0
0.03	0.02958519514690701	0.02903992679049145	0.025000155726604717	0.033079697854378184	0.5	caibrowning/ibdneboot56.ne	0	m	0	3.0
0.03	0.029698043682331508	0.02960025388966861	0.026420317985983845	0.03278018979335337	0.5	caibrowning/ibdneboot57.ne	0	m	0	3.0
0.03	0.031117807147675564	0.030530494500708355	0.026163875887358003	0.03489711311405871	0.5	caibrowning/ibdneboot58.ne	0	m	0	3.0
0.03	0.03060680793557466	0.03043791229733254	0.02660417508068353	0.03427164951398155	0.5	caibrowning/ibdneboot59.ne	0	m	0	3.0
0.03	0.027457331953448107	0.02717344519682343	0.023907081360129173	0.030439809033517687	0.5	caibrowning/ibdneboot60.ne	0	m	0	3.0
0.03	0.03008947568372837	0.029775637388199494	0.026064830058307904	0.033486444718091084	0.5	caibrowning/ibdneboot61.ne	0	m	0	3.0
0.03	0.031458609349394526	0.030301413306642884	0.025055250292876342	0.035547576320409426	0.5	caibrowning/ibdneboot62.ne	0	m	0	3.0
0.03	0.031580978254468345	0.03129059711857059	0.027916196609156806	0.03466499762798437	0.5	caibrowning/ibdneboot63.ne	0	m	0	3.0
0.03	0.03296557835842068	0.033129970787456386	0.02977147184745361	0.03648846972745916	0.5	caibrowning/ibdneboot64.ne	0	m	0	3.0
0.03	0.02862067940047263	0.027830142147438626	0.023477313444101738	0.03218297085077551	0.5	caibrowning/ibdneboot65.ne	0	m	0	3.0
