POS	AAF	ISWEEPRANK	ISWEEPAAF	ISWEEPLOC	ISAFERANK	ISAFEAAF	ISAFELOC	SELCOEF	ISWEEPSELCOEF
3999999	0.2954	3	0.245028	3830968.9	10	0.276814	3880035.38	0.035	0.032915025599716846
3999999	0.1249	1	0.12828	4014589.94	10	0.12207199999999999	4008135.78	0.035	0.03271067882889646
3999999	0.2369	1	0.23433199999999998	3934625.94	1	0.24472399999999997	3994226.38	0.035	0.03325830412789058
3999999	0	0	0.159512	3967783.8	0	0.158282	3959703.7	0.035	0.02833857851189138
3999999	0	0	0.19256800000000002	3955319.82	0	0.19297	3888816.58	0.035	0.0366273299474874
3999999	0.1051	1	0.134766	4070751.4	4	0.127436	4080117.14	0.035	0.030086042679906156
3999999	0.2007	1	0.20631399999999997	3944754.24	5	0.20503600000000005	3937744.62	0.035	0.0366937045362969
3999999	0.1347	1	0.145012	4003489.62	8	0.135568	4005608.02	0.035	0.03355954226845471
3999999	0.3794	1	0.34817800000000004	4005584.02	3	0.34791000000000005	4000140.14	0.035	0.036623547337211376
3999999	0.1489	11	0.13683399999999998	4021913.12	3	0.14516400000000002	4010790.34	0.035	0.0346988303000097
3999999	0.1008	1	0.11855200000000002	4129711.26	3	0.122958	4015486.64	0.035	0.031310963836857886
3999999	0.1189	1	0.123468	3924337.62	4	0.124404	3942507.38	0.035	0.04078864596365957
3999999	0.1152	3	0.11839799999999999	4049212.8	19	0.106212	3874282.28	0.035	0.03593410050680697
3999999	0.2011	1	0.17635000000000006	3826398.54	1	0.193276	3971734.92	0.035	0.03336815374797055
3999999	0.3522	5	0.323442	4078661.36	7	0.33812400000000004	4029847.34	0.035	0.035652008198195057
3999999	0.2649	2	0.245394	3998140.88	3	0.25681799999999994	3962586.88	0.035	0.03539945818946095
3999999	0.1061	1	0.124454	4071627.26	2	0.11614399999999998	4058143.6	0.035	0.02843437926223954
3999999	0.2273	5	0.227944	4047632.9	4	0.22882000000000002	4000939.22	0.035	0.0312094848478459
3999999	0.2178	1	0.20400400000000002	4084507.3	4	0.207816	4075228.34	0.035	0.03300989091372644
3999999	0.1982	1	0.219606	4069184.36	4	0.222656	4044937.46	0.035	0.029364498771987754
3999999	0.2883	1	0.24148199999999995	4131633.52	1	0.222928	3925683.78	0.035	0.031957232089725444
3999999	0.1434	1	0.138982	4043902.14	7	0.135532	4019836.0	0.035	0.03223438801973163
3999999	0.2755	1	0.27055	3942397.3	6	0.264456	3882985.66	0.035	0.03331934541812991
3999999	0.3268	3	0.32817	4035303.0	4	0.320312	4038000.6	0.035	0.03062682414262689
3999999	0.134	1	0.149096	3981242.48	1	0.15822	3989837.18	0.035	0.035374500135628234
3999999	0.1547	3	0.135386	4160622.64	6	0.148802	4084142.96	0.035	0.03610083329837446
3999999	0.1439	1	0.15298	3991432.54	2	0.155034	3994448.3	0.035	0.03393637765892448
3999999	0.2145	14	0.20682199999999998	4006879.48	9	0.20855400000000002	4014191.6	0.035	0.036329111844499815
3999999	0.1564	1	0.14353	4115937.44	2	0.154414	4062400.52	0.035	0.032915473591651354
3999999	0.1726	1	0.17038199999999995	3931582.44	12	0.166906	3961485.92	0.035	0.03638182714992297
3999999	0.3158	1	0.29216400000000003	3963170.02	4	0.287562	4072631.96	0.035	0.03516061192166274
3999999	0.247	12	0.234466	3999036.2	4	0.237464	4015866.34	0.035	0.040337739878160965
3999999	0.1063	1	0.13838999999999999	3970872.94	2	0.11428199999999998	3945560.76	0.035	0.028540336102946217
3999999	0.1336	1	0.142088	3920329.94	1	0.14250600000000002	3914030.44	0.035	0.03076906572663655
3999999	0	0	0.120864	3999527.06	0	0.11600200000000001	4004140.46	0.035	0.035794227488049994
3999999	0.1717	16	0.143056	4142824.8	8	0.16081399999999998	4084654.84	0.035	0.031107033701772972
3999999	0.2391	1	0.22154	4098815.7	2	0.228322	4086493.6	0.035	0.03282385897611605
3999999	0.1357	1	0.13795	4058351.66	6	0.13825	4039987.48	0.035	0.036228761657759664
3999999	0.1122	1	0.13773	4056550.24	7	0.128642	4077043.46	0.035	0.03194357517159102
3999999	0.3357	1	0.331904	3916909.28	7	0.322278	3899726.74	0.035	0.032478459026609056
3999999	0.1524	2	0.14743	4050676.1	14	0.145078	4096320.2	0.035	0.036670018935665065
3999999	0.2422	1	0.23077999999999999	4080988.1	3	0.22111800000000004	4070634.06	0.035	0.03388145542161288
3999999	0.1319	1	0.12653999999999999	3861695.26	3	0.133374	3949553.86	0.035	0.03635463483843419
3999999	0.1128	1	0.12922	3924462.34	4	0.11602	3941154.98	0.035	0.03680099874313961
3999999	0.3189	1	0.316664	4057077.0	1	0.32141800000000004	4032762.56	0.035	0.035989982119111114
3999999	0.2808	1	0.249524	3857282.04	16	0.263084	3885072.18	0.035	0.033986308913110726
3999999	0.5721	4	0.490916	4157640.88	10	0.54527	4087646.1	0.035	0.03390390516162911
3999999	0.7215	191	0.3643600000000001	3697447.18	1	0.7059780000000001	3998599.34	0.035	0.03227028922678689
3999999	0.3241	4	0.31236200000000003	4057944.52	3	0.30479599999999996	4087926.32	0.035	0.03312406186377158
3999999	0.768	129	0.515902	3754999.02	2	0.753232	4010408.0	0.035	0.031090902710621846
3999999	0.402	2	0.39494599999999996	4009107.6	2	0.399102	4018568.58	0.035	0.03236187575041842
3999999	0.6982	18	0.6013719999999999	3942216.54	1	0.691964	4006165.52	0.035	0.032461900857390855
3999999	0.3939	8	0.35634599999999994	4044572.76	4	0.3713659999999999	3940931.82	0.035	0.03254624249468035
3999999	0.8295	35	0.7478159999999999	4114333.06	1	0.80913	4012164.18	0.035	0.030449740742357765
3999999	0.5415	65	0.4509399999999999	3875195.58	3	0.509948	3974174.78	0.035	0.03409550909292091
3999999	0.228	1	0.217706	3876039.08	9	0.2175	3879710.02	0.035	0.029058773992506164
3999999	0.5423	58	0.29852000000000006	4256104.84	4	0.538204	4012378.92	0.035	0.03655465436396435
3999999	0.8273	35	0.79121	4036841.9	3	0.802658	3998430.94	0.035	0.032019552856531054
3999999	0.2061	1	0.203746	3950208.72	12	0.19381400000000004	4049088.74	0.035	0.03422617085935844
3999999	0.3602	3	0.33651400000000004	4081982.02	2	0.338636	4055762.18	0.035	0.03434187130956653
3999999	0.6274	105	0.481896	4103163.96	1	0.597102	3980464.1	0.035	0.031036437861572876
3999999	0.5731	8	0.5436179999999999	4072291.58	1	0.553874	4035763.58	0.035	0.03404559722469976
3999999	0.64	13	0.5812280000000001	4073352.98	1	0.614876	3987428.6	0.035	0.03318093988804923
3999999	0.2374	3	0.228198	4001930.96	3	0.2304	3990188.86	0.035	0.03549952921028331
3999999	0.3885	5	0.38372800000000007	4003017.26	1	0.3822500000000001	4020795.64	0.035	0.03274300980333428
3999999	0.1962	1	0.19138799999999997	3921882.54	17	0.18950599999999998	3895774.98	0.035	0.03442302693008147
3999999	0.3678	1	0.335826	4093241.66	6	0.333372	4099420.02	0.035	0.0325232089130382
3999999	0.6934	69	0.579596	4113527.76	1	0.67196	3972748.5	0.035	0.03346662780912397
3999999	0.1316	1	0.13956000000000002	3926125.2	1	0.13541799999999998	3887699.88	0.035	0.026548171746737344
3999999	0.2844	1	0.26086000000000004	3934242.62	1	0.254654	3926669.82	0.035	0.03335128006021619
3999999	0.689	8	0.63878	3980350.82	1	0.654888	3979561.94	0.035	0.03310012702080033
3999999	0.6491	6	0.611822	3910418.94	1	0.6345820000000001	3957802.14	0.035	0.03240093631599611
3999999	0.2744	1	0.25873799999999997	3988945.84	34	0.262026	4055173.98	0.035	0.030522820522317893
3999999	0.3642	1	0.34731400000000007	3958619.08	1	0.352414	3985084.76	0.035	0.03296114360195939
3999999	0.535	3	0.482588	3896664.6	20	0.5260560000000001	3935278.66	0.035	0.0347707041859735
3999999	0.4166	2	0.402576	4024122.24	1	0.40706999999999993	3996309.7	0.035	0.03456911314189946
3999999	0.1238	4	0.11978399999999999	4057206.52	3	0.120994	4063787.8	0.035	0.028832596705406624
3999999	0.6452	17	0.623138	3957114.0	8	0.62304	3958321.98	0.035	0.03450052042043174
3999999	0.5241	7	0.41169000000000006	3821954.92	3	0.49235399999999996	3923646.7	0.035	0.033930604604976954
3999999	0.1084	2	0.11109999999999999	3949487.58	10	0.09943599999999998	4099024.28	0.035	0.029481493846176824
3999999	0.5134	3	0.48965400000000003	4087382.8	4	0.4788	4116357.6	0.035	0.0337000801548332
3999999	0	0	0.460052	4118823.32	0	0.5135040000000001	4064883.3	0.035	0.032631229974647465
3999999	0.3574	1	0.34393	3993461.84	6	0.35352799999999995	3968198.56	0.035	0.0345390590182768
3999999	0.6589	50	0.608464	3969001.34	1	0.6377339999999999	3973471.82	0.035	0.03320003618895045
3999999	0	0	0.49166200000000004	4008490.24	0	0.48491400000000007	4028764.34	0.035	0.030745017343133705
3999999	0.5315	35	0.4551779999999999	4070313.84	2	0.5066120000000001	4008666.6	0.035	0.03431273381379156
3999999	0.6903	1	0.6921459999999999	4017552.0	1	0.691358	4002188.08	0.035	0.033279757462477744
3999999	0.1145	1	0.13897600000000002	4010314.28	1	0.12614	3968616.3	0.035	0.03306551324214541
3999999	0.447	5	0.41689	4069982.7	2	0.42564799999999997	4054711.62	0.03	0.02839955124043481
3999999	0.1208	4	0.12480599999999999	4019012.46	5	0.129282	4049396.46	0.03	0.03081296509720829
3999999	0.3793	12	0.3551519999999999	4062193.94	25	0.353414	4080857.94	0.03	0.0298288623131468
3999999	0.6164	14	0.450528	4111947.96	1	0.6002139999999999	3985769.72	0.03	0.029274197892897532
3999999	0.1132	1	0.11894600000000001	3861212.88	5	0.12256799999999998	3867472.14	0.03	0.030917193413339105
3999999	0.2798	1	0.284444	4023249.98	1	0.276646	4011050.2	0.03	0.028986720697435856
3999999	0.1053	1	0.13311800000000001	4043000.94	2	0.11902800000000001	4020104.18	0.03	0.02682872094202467
3999999	0.3022	4	0.289156	3940884.74	13	0.28528400000000004	3940226.32	0.03	0.029772816689485802
3999999	0.3734	52	0.318996	3960716.48	1	0.338442	3938383.34	0.03	0.028839083120862523
3999999	0.6011	68	0.452266	4038277.58	1	0.577476	3974855.6	0.03	0.029418374520366233
3999999	0.3848	1	0.39067599999999997	4015304.88	2	0.37031200000000003	3999369.24	0.03	0.027717823721296244
3999999	0.2398	3	0.233884	4060848.2	2	0.20614199999999996	4035909.62	0.03	0.033320922817645246
3999999	0.3244	1	0.326136	3940845.36	20	0.316332	3898748.38	0.03	0.03135046974334734
3999999	0.3607	1	0.32728999999999997	4081953.78	1	0.35751400000000005	4059174.06	0.03	0.029607499772485276
3999999	0.18	1	0.184026	4002554.08	6	0.18046800000000005	4003058.22	0.03	0.03045254709869578
3999999	0.5358	8	0.5275700000000001	4005420.26	2	0.529428	3994611.58	0.03	0.028567881396759295
3999999	0.2778	1	0.27629000000000004	4024864.88	1	0.27660599999999996	4011908.42	0.03	0.030670871184094436
3999999	0.4369	11	0.4027600000000001	4030028.06	1	0.427342	4008056.5	0.03	0.02841616955039499
3999999	0.5295	3	0.509074	3953468.18	9	0.510516	3988604.7	0.03	0.029067924143460586
3999999	0.4635	11	0.41081799999999996	4060846.4	1	0.424746	4031125.36	0.03	0.028629194461461158
3999999	0.4243	7	0.379098	4005125.58	1	0.380526	4016027.84	0.03	0.027906322811872736
3999999	0.6025	155	0.390108	4246751.3	1	0.5690940000000001	3991885.84	0.03	0.02839590390159657
3999999	0.5578	21	0.4729899999999999	4108387.26	1	0.54343	4004800.84	0.03	0.027983542674647092
3999999	0	0	0.18210600000000002	3881212.68	0	0.17323199999999997	3867084.52	0.03	0.033412451867137594
3999999	0.5593	1	0.5188039999999999	3940626.06	1	0.545784	3963932.46	0.03	0.029221264815438273
3999999	0.1696	1	0.142926	4224108.14	2	0.19743799999999997	4039239.04	0.03	0.024380442660616473
3999999	0.4619	3	0.447302	4010080.96	3	0.450514	3989684.46	0.03	0.030693738159926515
3999999	0.4254	1	0.3994559999999999	3959321.32	1	0.4051220000000001	4000324.66	0.03	0.029434177838436725
3999999	0.6415	79	0.5173559999999999	4091223.68	1	0.6148499999999999	3965108.12	0.03	0.02709236480923277
3999999	0.2942	27	0.24107	4164092.22	1	0.275378	3953975.1	0.03	0.03194761035049273
3999999	0.7169	74	0.521896	4189445.9	2	0.6892520000000001	4026824.86	0.03	0.028743498204384547
3999999	0.2816	1	0.25426000000000004	3995698.32	6	0.25562999999999997	3944068.72	0.03	0.03303623382181439
3999999	0.526	5	0.46548399999999995	4029418.1	1	0.52106	3959474.2	0.03	0.029673852468367932
3999999	0.5615	23	0.47328600000000004	3944759.2	3	0.54314	4036447.84	0.03	0.02655642332485371
3999999	0.2153	3	0.20279600000000003	3873623.96	4	0.22206599999999999	3984402.08	0.03	0.030599122803298556
3999999	0.3175	1	0.35195	4036218.04	2	0.33432799999999996	4053536.3	0.03	0.0284864995538014
3999999	0.1155	2	0.12145600000000002	3894121.4	14	0.12371	3838199.36	0.03	0.03374751871866561
3999999	0.4304	64	0.30128399999999994	4090583.82	1	0.419752	3982445.26	0.03	0.03087519974673765
3999999	0.3575	4	0.365934	3998102.34	2	0.348174	4013501.56	0.03	0.028652324414913197
3999999	0.1682	1	0.191802	4039300.0	3	0.19202600000000003	4051149.9	0.03	0.02547243784772105
3999999	0.428	3	0.41405000000000003	3999582.28	2	0.41470399999999996	3958756.7	0.03	0.03161026971942989
3999999	0.2193	7	0.23547200000000001	4012672.9	1	0.232088	4006317.84	0.03	0.027122185351386812
3999999	0.1025	1	0.130112	4012615.52	17	0.09232600000000002	3908540.54	0.03	0.026600422344509326
3999999	0.3531	6	0.33424400000000004	4099175.66	1	0.35382	4038326.9	0.03	0.02913796876719684
3999999	0.1283	1	0.12436	4032383.46	9	0.12496199999999998	3938821.64	0.03	0.02884912770958489
3999999	0.3364	39	0.293584	4037522.4	6	0.30483599999999994	4018895.58	0.03	0.029402579392934832
3999999	0.2206	6	0.191848	3816603.42	9	0.21398400000000004	3977301.84	0.03	0.030111411655105835
3999999	0.1628	8	0.16301400000000002	4018238.02	2	0.165686	4013545.4	0.03	0.02623969778163022
3999999	0.2319	10	0.22025000000000003	4085768.84	9	0.21994600000000006	4052022.74	0.03	0.02754024913397898
3999999	0.5189	4	0.5263300000000001	3965587.14	8	0.519324	3965555.32	0.03	0.027336105598953792
3999999	0.1992	22	0.17705400000000002	4120317.62	1	0.19601400000000002	4009487.38	0.03	0.028815396870598017
3999999	0.2477	1	0.261132	4015655.52	3	0.258812	3988511.5	0.03	0.030827504665952275
3999999	0.11	1	0.14615	3958180.12	7	0.10950000000000001	3892026.6	0.03	0.02893092966363704
3999999	0.1198	1	0.135006	3986844.2	1	0.118102	4055430.6	0.03	0.029558750913740554
3999999	0.3166	2	0.32740400000000003	4002224.88	1	0.301002	3999309.6	0.03	0.032478145953486824
3999999	0.1883	1	0.190288	3954560.2	4	0.196908	4065138.48	0.03	0.03002168278998814
3999999	0.1591	1	0.162644	3940467.24	13	0.162416	3839905.74	0.03	0.03150586763006508
3999999	0.3775	50	0.32517	4156084.06	7	0.358192	4051739.98	0.03	0.03022660741228371
3999999	0.1493	1	0.147994	4013215.98	21	0.15552400000000002	3890756.54	0.03	0.029913231443420757
3999999	0.1515	5	0.148866	4049274.58	3	0.143876	4020413.44	0.03	0.03308759351859685
3999999	0.3815	3	0.37537000000000004	3984927.78	2	0.36996599999999996	3986036.0	0.03	0.030308561884111695
3999999	0.1504	1	0.14632199999999998	4034656.26	7	0.14053000000000002	4006394.16	0.03	0.030650360371858167
3999999	0.1188	1	0.12678	3924879.32	10	0.11802	3853224.0	0.03	0.02592737625594279
3999999	0.1631	2	0.134212	4093879.24	1	0.166966	4002161.54	0.03	0.029735355773449053
3999999	0.2746	1	0.253482	4042593.78	1	0.26644	3994286.18	0.03	0.03220802449548341
3999999	0.2423	2	0.22215800000000002	4008981.76	2	0.232378	4005890.96	0.03	0.030301143830960216
3999999	0.4359	33	0.354174	4177969.82	1	0.40914199999999995	4018241.9	0.03	0.027530860352728663
3999999	0.1859	1	0.16520000000000004	3905923.38	2	0.180674	3973747.56	0.03	0.03102477715798204
3999999	0.24	4	0.196598	4074923.94	5	0.21127400000000002	3996682.56	0.03	0.028946785500009505
3999999	0.1332	2	0.137884	4004627.08	17	0.129642	4002605.2	0.03	0.02475778569033692
3999999	0.2353	11	0.20995800000000003	3840746.68	9	0.222904	3892979.96	0.03	0.03188096854758731
3999999	0.1023	1	0.11714600000000001	4015312.46	11	0.10136200000000001	3854197.34	0.03	0.0248172399220849
3999999	0.1727	1	0.15859399999999998	4007983.8	1	0.15209	4067106.58	0.03	0.028847769377806254
3999999	0	0	0.19323999999999997	4060290.26	0	0.2236	3954845.82	0.03	0.03017988052463955
3999999	0.1408	3	0.14125000000000001	3995057.14	3	0.139658	3999650.1	0.03	0.027410586819978364
3999999	0.1448	2	0.133768	3888291.0	7	0.141184	3931444.74	0.03	0.029278124302862
3999999	0.1409	27	0.129028	3877274.84	4	0.129854	3885891.56	0.03	0.034839125853325215
3999999	0.215	2	0.20734399999999997	4050498.18	1	0.20549200000000004	4002934.94	0.03	0.030856014803750442
3999999	0.1876	1	0.171906	4112431.98	12	0.18054599999999998	4120516.26	0.03	0.030877982457123324
3999999	0.2461	7	0.216696	3897352.2	4	0.22872	3917389.82	0.03	0.03174163803152004
3999999	0.1208	3	0.1337	4089747.06	6	0.12288199999999998	4108592.72	0.03	0.032722771220966854
3999999	0.1681	1	0.17003800000000002	4011213.78	3	0.167498	4024736.98	0.03	0.026458525486962255
3999999	0.1878	1	0.20158199999999998	3980813.54	1	0.19531400000000002	3993267.26	0.03	0.02799616893434693
3999999	0	0	0.167772	3993790.48	0	0.17196	3975082.92	0.03	0.029826525097382962
3999999	0.25	3	0.22287600000000002	3876039.56	3	0.2293	3963031.84	0.03	0.027939707813987975
3999999	0.1875	2	0.19330800000000004	3946214.62	2	0.186172	3931554.68	0.025	0.029457554650257463
3999999	0.2473	12	0.21950400000000003	3981144.44	6	0.236232	3996411.08	0.025	0.0278610687384499
3999999	0.1106	1	0.125078	3967710.7	4	0.12258799999999999	3963780.28	0.025	0.023419430549808013
3999999	0.1524	3	0.143616	3965419.88	2	0.16777999999999998	4038450.64	0.025	0.023498499101424097
3999999	0.1114	1	0.13484400000000002	3978203.26	4	0.136418	3958471.38	0.025	0.025169894385094482
3999999	0.1708	1	0.153062	4031194.6	4	0.167018	4042409.4	0.025	0.03273383326724668
3999999	0.1523	1	0.16244399999999998	3942253.14	6	0.16659200000000002	3920131.08	0.025	0.023171330103059006
3999999	0.1386	1	0.135388	3990014.1	4	0.14269600000000002	4026718.56	0.025	0.026261151220022656
3999999	0.1416	1	0.17095800000000005	3930455.02	1	0.16485400000000003	3926253.28	0.025	0.0232847113124447
3999999	0	0	0.123632	4022538.84	0	0.129124	4024591.22	0.025	0.02853342052779302
3999999	0.112	1	0.12433800000000002	4009522.66	1	0.11873199999999999	4050056.84	0.025	0.028799068446900253
3999999	0.2152	2	0.204784	4072500.1	5	0.21069999999999994	4054706.56	0.025	0.03007085396300329
3999999	0.2447	1	0.259592	3992029.42	2	0.279526	3991120.48	0.025	0.02393211959606966
3999999	0.1124	1	0.124178	4008293.6	16	0.106364	4073515.16	0.025	0.025293694993253197
3999999	0.2017	20	0.18546800000000002	3894043.84	2	0.19258399999999998	3974343.26	0.025	0.02560343799358092
3999999	0.117	1	0.122606	3988315.46	3	0.11382199999999999	3957073.5	0.025	0.022659154222177298
3999999	0.125	1	0.129432	4061467.2	10	0.11622800000000001	4077143.72	0.025	0.026294479416238185
3999999	0.1037	1	0.116534	4009708.96	4	0.12246800000000001	3956721.44	0.025	0.025839428265716797
3999999	0.1669	1	0.14458400000000002	4156291.48	1	0.17330600000000002	4067645.22	0.025	0.025867673245806293
3999999	0.1081	1	0.121784	4020121.16	2	0.126364	4055823.34	0.025	0.02826219272131313
3999999	0.3005	12	0.27291	4069229.56	5	0.27857400000000004	4048236.0	0.025	0.02680911958188324
3999999	0.1859	9	0.17602600000000002	4008073.48	7	0.19060200000000002	3997290.9	0.025	0.02709275923772887
3999999	0.2918	5	0.26502200000000004	4093634.34	7	0.284698	4035318.08	0.025	0.025989730957011084
3999999	0.1127	1	0.11885600000000002	4081268.84	3	0.12375200000000001	4040006.72	0.025	0.024008698948868482
3999999	0.1984	3	0.17608999999999997	3929526.9	2	0.19440000000000002	4004156.6	0.025	0.027853717088147625
3999999	0.2841	39	0.23969600000000002	3841731.68	7	0.27728400000000003	3930877.9	0.025	0.02867452899694405
3999999	0.2452	8	0.22114200000000003	4089235.68	2	0.235204	4055368.6	0.025	0.02768297734817943
3999999	0.2367	4	0.18363	4095516.28	1	0.227912	4025676.8	0.025	0.02643866476114803
3999999	0.1533	13	0.151746	4034088.48	1	0.157446	3999401.9	0.025	0.027549463438563584
3999999	0	0	0.261308	3907380.4	0	0.26114	3976172.06	0.025	0.024159189437229257
3999999	0.1067	1	0.117754	4008403.22	4	0.124762	3986953.84	0.025	0.022644905402440293
3999999	0	0	0.14043	4083123.38	0	0.14717800000000003	4076552.64	0.025	0.02636896778886238
3999999	0.1018	2	0.10731600000000002	4003058.28	19	0.10175200000000001	3945528.94	0.025	0.030201440437334196
3999999	0.145	1	0.16942000000000004	3971911.88	1	0.13942200000000002	3941429.5	0.025	0.027937745785667892
3999999	0.1087	1	0.14616600000000002	4027033.4	6	0.11705199999999999	4105453.02	0.025	0.026902446864192048
3999999	0.1181	5	0.11916799999999998	4102132.22	9	0.116862	4121554.54	0.025	0.023753502322937717
3999999	0.1402	4	0.134814	4054487.3	18	0.13722600000000001	4057103.18	0.025	0.030571368574206125
3999999	0.2282	2	0.19332199999999997	3835875.24	13	0.206262	3868691.4	0.025	0.027808614702948167
3999999	0.2169	3	0.217502	4048472.56	1	0.21758400000000003	4010048.5	0.025	0.022536133575285444
3999999	0.1539	2	0.142774	4069703.34	6	0.16870200000000002	4076827.54	0.025	0.024599732266194073
3999999	0.1336	5	0.127516	3977654.1	10	0.12449400000000001	3960976.26	0.025	0.024558364327174297
3999999	0.1596	1	0.154352	3979585.14	1	0.162712	3962058.32	0.025	0.027747197908592505
3999999	0.1915	4	0.174326	3997666.76	13	0.18721199999999996	3927793.72	0.025	0.029627425156824806
3999999	0.1404	3	0.132878	4075259.18	12	0.135044	4074606.12	0.025	0.028658482822904112
3999999	0.1967	4	0.163908	4093160.2	1	0.20379000000000003	3990647.88	0.025	0.026646945282634362
3999999	0.14	2	0.134122	4009093.94	1	0.14848799999999998	4010159.8	0.025	0.02327890527695611
