PARAM	TRUE	INITEST	CORREST	CORRLOW	CORRUPP
GOOD	0.02	4.930307467492778e-06	4.930307467492778e-06	4.930307467492778e-06	4.930307467492778e-06
GOOD	0.02	4.930307467492778e-06	4.930307467492778e-06	4.930307467492778e-06	4.930307467492778e-06
GOOD	0.03	4.930307467492778e-06	4.930307467492778e-06	4.930307467492778e-06	4.930307467492778e-06
GOOD	0.03	4.930307467492778e-06	4.930307467492778e-06	4.930307467492778e-06	4.930307467492778e-06
