TYPE	PARAM	TRUE	AVG	BIAS	LOW	AVG	UPP	COV
NE	../../../auxillary/ne/constant-100k-1000G.ne	0.03	-0.0018809962831372502	0.03188099628313725	-0.008463054513227918	-0.0018809962831372502	0.004701061946953316	0.0
NE	../../../auxillary/ne/bottleneck-1000G.ne	0.03	0.030019233759569806	-1.9233759569806802e-05	0.026695974056103317	0.030019233759569806	0.03334249346303629	0.9559
NE	../../../auxillary/ne/increasing-1000G.ne	0.03	0.013472683442333789	0.016527316557666212	0.00923306280733999	0.013472683442333789	0.017712304077327587	0.0015
