TYPE	PARAM	TRUE	AVG	BIAS	LOW	AVG	UPP	COV
NE	0.8	0.03	0.025996089506572468	0.004003910493427531	0.022929041963048378	0.025996089506572468	0.02906313705009656	0.3015
NE	0.9	0.03	0.028287145806378845	0.0017128541936211536	0.025106301152395063	0.028287145806378845	0.031467990460362624	0.759
NE	1.0	0.03	0.02999369080733734	6.309192662659613e-06	0.026667870323686435	0.02999369080733734	0.03331951129098825	0.9504
NE	1.1	0.03	0.031413895993169814	-0.0014138959931698156	0.027943982629769066	0.031413895993169814	0.03488380935657056	0.9208
NE	1.2	0.03	0.0325859031909134	-0.0025859031909134036	0.028985423323463946	0.0325859031909134	0.036186383058362866	0.7873
