PARAM	TRUE	INITEST	CORREST	CORRLOW	CORRUPP
MOME	0.02	0.019675985514856293	0.019675985514856293	0.019675985514856293	0.019675985514856293
MOME	0.02	0.016766788626424188	0.016766788626424188	0.016766788626424188	0.016766788626424188
MOME	0.03	0.03080024989789915	0.03080024989789915	0.03080024989789915	0.03080024989789915
MOME	0.03	0.029857588608468752	0.029857588608468752	0.029857588608468752	0.029857588608468752
